balance,lw_rev_total,lw_rev_phase,leaderboard_position_chems_all,leaderboard_position_chems_week,leaderboard_position_police_all,leaderboard_position_police_week,mcmmo_power_level,mcmmo_skill_ACROBATICS,mcmmo_skill_ALCHEMY,mcmmo_skill_ARCHERY,mcmmo_skill_AXES,mcmmo_skill_CROSSBOWS,mcmmo_skill_EXCAVATION,mcmmo_skill_FISHING,mcmmo_skill_HERBALISM,mcmmo_skill_MACES,mcmmo_skill_MINING,mcmmo_skill_REPAIR,mcmmo_skill_SALVAGE,mcmmo_skill_SMELTING,mcmmo_skill_SWORDS,mcmmo_skill_TAMING,mcmmo_skill_TRIDENTS,mcmmo_skill_UNARMED,mcmmo_skill_WOODCUTTING,chemrank,policerank,donorrank,goldrank,current_month_votes,plan_player_time_total_raw,plan_player_time_month_raw,plan_player_time_week_raw,plan_player_time_day_raw,plan_player_time_afk_raw,plan_player_latest_session_length_raw,plan_player_favorite_server,plan_player_lastseen,plan_player_sessions_count,plan_player_relativePlaytime_totalmonth,plan_player_relativePlaytime_weekmonth,plan_player_relativePlaytime_dayweek,active
108520.83,0,0,665,0,0,0,28, 8, 0, 0, 0, 0, 1, 0, 14, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1,3,0,0,0,0,5952177,0,0,0,0,187376,Town,4506843,11,0.0,0.0,0.0,0
108431.62,0,0,694,0,0,0,76, 4, 0, 1, 0, 0, 10, 0, 15, 0, 26, 0, 0, 13, 16, 0, 0, 0, 4,0,0,0,0,0,6992763,0,0,0,1280426,97140,Town,7888923,25,0.0,0.0,0.0,0
108345.95,0,0,28,0,0,0,9734, 611, 142, 142, 28, 0, 637, 1695, 4001, 0, 1873, 106, 900, 989, 408, 6, 0, 3, 82,143,0,5,0,0,1966017435,0,0,0,399504709,426765,Underworld-A,3986103,2939,0.0,0.0,0.0,0
275269.18,7066,7066,244,28,0,0,463, 72, 0, 0, 0, 0, 73, 0, 285, 0, 1, 0, 0, 0, 32, 0, 0, 0, 0,7,0,0,0,35,199071852,199071852,197466203,1437003,146796146,84566,Town,99420,79,1.0,0.991934324296134,0.0072772098625910175,1
107923.33,0,0,408,0,0,0,66, 19, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,0,0,0,0,5220910,0,0,0,220403,630112,Spawn,9197523,22,0.0,0.0,0.0,0
104264.99,936790,637148,338,73,0,0,200, 15, 0, 0, 0, 0, 7, 12, 125, 0, 25, 0, 6, 12, 4, 1, 0, 0, 11,8,0,3,0,55,42652286,42652286,12258268,0,4472697,85870,Spawn,458340,122,1.0,0.28740002352980565,0.0,1
105000.0,0,0,0,0,0,0,18, 5, 0, 0, 0, 0, 6, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 4,0,0,0,0,0,5751631,5751631,0,0,1099708,2291324,Town,1994943,4,1.0,0.0,0.0,0
104682.0,0,0,0,0,0,0,342, 39, 0, 1, 0, 0, 10, 0, 30, 0, 186, 1, 0, 93, 58, 0, 0, 0, 17,0,0,0,0,0,31055245,0,0,0,560001,303120,Town,7824903,30,0.0,0.0,0.0,0
102566.49,0,0,375,0,0,0,135, 18, 0, 0, 0, 0, 11, 0, 15, 0, 81, 0, 0, 40, 8, 0, 0, 0, 2,4,0,0,0,0,38670794,0,0,0,18035597,2096891,Town,2810523,38,0.0,0.0,0.0,0
102532.4,0,0,483,0,0,0,820, 125, 0, 0, 0, 0, 29, 85, 300, 0, 191, 3, 44, 97, 52, 0, 0, 0, 35,6,0,0,0,0,140510101,0,0,0,87950754,2625819,Town,9015483,91,0.0,0.0,0.0,0
102202.05,0,0,0,0,0,0,451, 27, 0, 0, 0, 0, 0, 0, 420, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1,0,1,0,0,0,8085517,0,0,0,0,1610194,Town,7439703,6,0.0,0.0,0.0,0
101768.08,0,0,188,0,0,0,2363, 182, 56, 11, 160, 0, 199, 96, 968, 0, 609, 49, 72, 329, 0, 0, 1, 3, 29,11,0,5,0,0,852484260,0,0,0,532493770,33003,Underworld-B,5357763,421,0.0,0.0,0.0,0
101621.39,0,0,273,0,0,0,988, 87, 81, 0, 0, 0, 119, 17, 561, 0, 101, 1, 9, 51, 20, 0, 0, 0, 1,7,0,3,0,7,114284844,4637467,0,0,19178787,136190,Town,1887303,163,24.643807492322857,0.0,0.0,0
101326.96,0,0,0,0,0,0,25, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0,0,0,0,0,0,1208430,0,0,0,0,124549,Spawn,4193163,6,0.0,0.0,0.0,0
101295.33,6682,6682,826,0,0,0,142, 15, 0, 0, 0, 0, 2, 0, 24, 0, 81, 0, 0, 40, 7, 0, 0, 0, 13,3,0,0,0,0,15469996,15469996,15469996,0,0,90471,Town,455400,19,1.0,1.0,0.0,1
101021.44,0,0,0,0,0,0,418, 23, 0, 0, 1, 0, 2, 0, 170, 0, 198, 3, 1, 100, 16, 0, 0, 0, 5,5,0,0,0,0,14543387,14543387,0,0,0,79494,Town,1129743,24,1.0,0.0,0.0,1
100790.07,0,0,424,0,0,0,75, 5, 0, 0, 0, 0, 9, 0, 1, 0, 48, 1, 0, 24, 11, 0, 0, 0, 0,0,0,0,0,0,8434855,0,0,0,366805,263368,Town,3820623,4,0.0,0.0,0.0,0
99723.59,0,0,414,0,0,0,126, 8, 0, 0, 0, 0, 0, 0, 1, 0, 107, 0, 0, 53, 10, 0, 0, 0, 0,5,0,0,0,0,6242164,0,0,0,396028,128213,Spawn,6411723,3,0.0,0.0,0.0,0
98686.0,0,0,0,0,0,0,50, 6, 0, 0, 0, 0, 11, 0, 0, 0, 17, 0, 0, 8, 12, 0, 0, 0, 4,0,0,0,0,0,6973224,6973224,0,0,0,10806,Town,809763,4,1.0,0.0,0.0,1
96749.2,23040,0,0,0,0,0,35, 12, 0, 0, 0, 0, 2, 0, 3, 0, 12, 0, 0, 6, 4, 0, 0, 0, 2,0,0,0,0,0,8842301,7579709,0,0,587228,41978,Town,627783,23,1.166575260343108,0.0,0.0,1
95896.32,0,0,276,0,0,0,514, 5, 0, 0, 0, 0, 29, 342, 57, 0, 79, 0, 171, 39, 1, 0, 0, 0, 1,8,0,0,0,0,164549696,0,0,0,111165200,116868,Underworld-A,5131683,116,0.0,0.0,0.0,0
94569.89,2200,2200,400,0,0,0,189, 20, 0, 0, 0, 0, 24, 0, 59, 0, 76, 2, 1, 39, 3, 0, 0, 0, 5,5,0,0,0,0,29100959,29100959,140389,0,5118701,140389,Town,482343,27,1.0,0.004824205277908539,0.0,1
94217.6,0,0,555,0,0,0,453, 41, 0, 0, 0, 0, 8, 0, 55, 0, 298, 3, 1, 150, 45, 0, 3, 0, 0,5,0,0,0,0,45582391,0,0,0,12753421,125363,Town,3773043,34,0.0,0.0,0.0,0
93142.21,0,0,0,0,0,0,31, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0,0,0,3,0,0,2146476,0,0,0,235848,11273,Spawn,8626203,11,0.0,0.0,0.0,0
93110.0,0,0,0,0,0,0,126, 6, 0, 0, 0, 0, 18, 0, 12, 0, 76, 0, 0, 38, 0, 0, 0, 0, 14,0,0,0,0,0,9773981,0,0,0,1304623,6507692,Town,5894343,5,0.0,0.0,0.0,0
91827.64,0,0,524,0,0,0,26, 16, 0, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0,3,0,0,0,0,2631761,0,0,0,0,1231887,Spawn,5531463,2,0.0,0.0,0.0,0
91500.0,0,0,0,0,0,0,34, 2, 0, 0, 0, 0, 9, 0, 1, 0, 19, 0, 0, 9, 0, 0, 0, 0, 3,3,0,0,0,0,4804862,0,0,0,290462,199789,Town,9070683,5,0.0,0.0,0.0,0
91228.03,0,0,437,0,0,0,654, 56, 0, 0, 0, 0, 29, 230, 171, 0, 135, 1, 115, 68, 18, 0, 0, 0, 14,6,0,0,0,0,257231396,0,0,0,122399042,1986323,Underworld-B,8487603,377,0.0,0.0,0.0,0
91323.4,0,0,88,0,46,0,5286, 55, 114, 141, 0, 0, 355, 346, 2910, 0, 1111, 8, 177, 559, 96, 0, 0, 0, 150,22,0,4,0,0,1180412626,0,0,0,757556563,771939,Underworld-B,5471463,1698,0.0,0.0,0.0,0
91299.82,0,0,63,0,0,0,4702, 400, 0, 9, 5, 0, 42, 205, 3343, 0, 279, 18, 111, 148, 400, 0, 0, 1, 0,32,0,5,0,0,570884358,0,0,0,178744702,225567,Underworld-B,6643983,813,0.0,0.0,0.0,0
90923.57,0,0,460,0,0,0,110, 5, 0, 0, 0, 0, 8, 0, 52, 0, 34, 0, 0, 17, 5, 0, 0, 0, 6,5,0,0,0,0,10312298,0,0,0,812877,88820,Spawn,9222843,13,0.0,0.0,0.0,0
86389.89,1917926,617431,137,0,0,0,1927, 165, 54, 25, 0, 0, 218, 137, 999, 0, 12, 0, 68, 6, 316, 0, 0, 1, 0,26,0,5,1,30,194947070,86815155,42453197,0,29085737,428539,Underworld-B,490020,465,2.2455419217992527,0.489006752334889,0.0,1
90530.86,0,0,675,0,0,0,108, 5, 0, 0, 6, 0, 14, 0, 23, 0, 39, 0, 0, 19, 14, 0, 0, 0, 7,2,0,0,0,0,43536339,0,0,0,34365098,19308783,Town,3896463,9,0.0,0.0,0.0,0
88258.77,0,0,426,0,0,0,170, 10, 0, 0, 0, 0, 55, 0, 83, 0, 1, 0, 0, 0, 9, 0, 0, 0, 12,5,0,0,0,0,33241909,0,0,0,5587042,56394,Town,8380803,42,0.0,0.0,0.0,0
87635.93,20893,0,134,0,0,0,1632, 87, 81, 0, 16, 0, 123, 30, 712, 0, 480, 62, 46, 271, 41, 0, 0, 0, 0,10,0,0,0,0,372410218,6226299,776040,776040,155256114,776040,Underworld-B,108900,527,59.81245327280299,0.12463905122449147,1.0,1
87610.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,706438,0,0,0,0,44527,Spawn,5701983,2,0.0,0.0,0.0,0
87282.09,0,0,417,0,0,0,143, 16, 0, 0, 0, 0, 1, 0, 0, 0, 97, 0, 0, 48, 22, 0, 0, 0, 7,4,0,0,0,0,6106500,0,0,0,0,2012653,Spawn,6411903,4,0.0,0.0,0.0,0
87254.13,0,0,199,0,0,0,2412, 39, 0, 0, 1, 0, 245, 35, 1626, 0, 439, 12, 23, 225, 0, 0, 0, 0, 15,9,0,4,0,0,115840334,0,0,0,6760159,7783,Underworld-B,6838023,307,0.0,0.0,0.0,0
87107.38,0,0,619,0,0,0,8, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,0,0,0,0,11138192,0,0,0,1647642,1521094,Spawn,5596983,18,0.0,0.0,0.0,0
86649.17,0,0,730,0,0,0,291, 26, 0, 0, 0, 0, 23, 0, 44, 0, 156, 7, 3, 81, 26, 0, 0, 0, 9,0,0,0,0,0,15532482,0,0,0,12248,101797,Town,8142963,25,0.0,0.0,0.0,0
85545.42,0,0,0,0,0,0,94, 16, 0, 0, 0, 0, 16, 0, 0, 0, 44, 0, 0, 22, 12, 0, 0, 0, 6,0,0,0,0,0,36206957,0,0,0,25723572,23776397,Town,10810443,10,0.0,0.0,0.0,0
84749.67,0,0,193,0,0,0,2506, 62, 0, 8, 31, 0, 143, 384, 388, 0, 970, 98, 241, 534, 418, 0, 0, 0, 4,8,0,4,0,0,333714870,0,0,0,171081366,4834624,Underworld-A,4235643,270,0.0,0.0,0.0,0
75739.07,4921609,897619,158,0,11,0,5652, 842, 0, 0, 100, 0, 308, 549, 1816, 10, 1116, 40, 294, 578, 758, 0, 0, 51, 62,0,0,5,1,21,2461480336,367208661,9574626,681504,1855739723,681504,Spawn,158760,643,6.703219715179866,0.026074074543682945,0.07117813270199796,1
83846.11,0,0,544,0,0,0,699, 47, 0, 0, 0, 0, 16, 91, 138, 0, 299, 65, 78, 182, 40, 0, 0, 0, 3,6,0,0,0,0,26481807,0,0,0,0,333432,Town,10111203,36,0.0,0.0,0.0,0
82812.72,0,0,720,0,0,0,102, 10, 0, 0, 0, 0, 17, 0, 15, 0, 56, 1, 0, 28, 3, 0, 0, 0, 0,2,0,0,0,0,5347935,0,0,0,989842,20637,Town,8664783,10,0.0,0.0,0.0,0
81679.42,0,0,0,0,0,0,163, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 5,2,0,0,0,0,2537085,0,0,0,256000,529510,Town,6668343,16,0.0,0.0,0.0,0
80000.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,0,0,0,0,2192717,0,0,0,182956,608423,Spawn,4416543,3,0.0,0.0,0.0,0
79695.49,0,0,211,0,0,0,2409, 19, 0, 0, 3, 0, 72, 0, 1219, 0, 1090, 6, 3, 548, 0, 0, 0, 0, 0,4,0,5,0,0,112897426,0,0,0,12261575,62602,Underworld-B,10485723,154,0.0,0.0,0.0,0
79417.11,0,0,453,0,0,0,11, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0,3,0,0,0,0,3157283,0,0,0,0,743978,Spawn,3778803,18,0.0,0.0,0.0,0
78374.55,0,0,278,0,0,0,217, 26, 0, 0, 7, 0, 1, 0, 1, 0, 163, 14, 7, 88, 0, 0, 0, 0, 5,8,0,0,0,0,10967302,0,0,0,605410,115583,Spawn,9347763,26,0.0,0.0,0.0,0
78182.12,0,0,471,0,0,0,488, 86, 0, 18, 18, 0, 38, 10, 97, 0, 187, 7, 8, 97, 13, 0, 0, 1, 13,6,0,0,0,0,105273337,0,0,0,41989095,378187,Town,9559083,95,0.0,0.0,0.0,0
77500.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,739962,0,0,0,213063,124708,Spawn,7497963,2,0.0,0.0,0.0,0
77463.88,0,0,0,0,0,0,33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 16, 0, 0, 0, 0, 0,7,0,0,0,0,1276152651,0,0,0,1246450206,39393,Underworld-B,7095903,105,0.0,0.0,0.0,0
76193.4,0,0,0,0,0,0,14, 2, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 2, 0, 0, 0, 3,0,0,2,0,0,6820124,0,0,0,1411151,713535,Town,6532683,8,0.0,0.0,0.0,0
76000.0,0,0,0,0,0,0,7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2,0,0,0,0,0,2801343,0,0,0,384676,34051,Spawn,8037243,4,0.0,0.0,0.0,0
75836.79,0,0,530,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,0,0,0,0,1056372,173799,0,0,0,173799,Spawn,1237143,5,6.078124730291889,0.0,0.0,0
74666.01,0,0,390,0,0,0,48, 0, 0, 0, 0, 0, 0, 0, 45, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0,5,0,0,0,0,2455141,0,0,0,0,582339,Spawn,4593303,4,0.0,0.0,0.0,0
74626.76,0,0,563,0,0,0,7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,2462650,0,0,0,311716,20057,Spawn,5986263,26,0.0,0.0,0.0,0
74470.82,0,0,596,0,0,0,171, 7, 0, 0, 0, 0, 5, 0, 56, 0, 94, 1, 0, 47, 3, 0, 0, 0, 5,4,0,0,0,0,34242989,0,0,0,17782157,1687018,Town,8984943,25,0.0,0.0,0.0,0
74227.84,0,0,650,0,0,0,111, 0, 0, 0, 0, 0, 41, 0, 60, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8,3,0,0,0,0,12583472,0,0,0,266456,66892,Town,3471963,21,0.0,0.0,0.0,0
73279.65,0,0,16,0,24,0,8765, 1005, 28, 19, 28, 0, 419, 211, 5132, 0, 786, 13, 112, 399, 1123, 0, 0, 1, 0,143,0,3,0,0,2647494602,0,0,0,1756792518,765979,Underworld-A,4511403,2469,0.0,0.0,0.0,0
73126.82,0,0,457,0,0,0,576, 44, 0, 0, 0, 0, 120, 0, 304, 0, 86, 0, 0, 43, 8, 0, 0, 1, 13,3,0,4,0,0,66884405,0,0,0,12596397,55912,Town,6816843,85,0.0,0.0,0.0,0
72880.37,0,0,0,0,66,0,8, 5, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,6,0,0,0,3937981,0,0,0,0,1517193,Spawn,5895063,8,0.0,0.0,0.0,0
72132.8,0,0,0,0,0,0,121, 2, 0, 0, 0, 0, 4, 0, 8, 0, 98, 1, 0, 49, 6, 0, 0, 0, 2,3,0,0,0,0,14208154,0,0,0,8148237,321030,Town,3056043,13,0.0,0.0,0.0,0
71449.53,0,0,594,0,0,0,320, 4, 0, 0, 8, 0, 12, 0, 137, 0, 143, 4, 2, 73, 1, 0, 0, 0, 11,5,0,2,0,0,44024251,0,0,0,24075352,42166,Town,8383383,37,0.0,0.0,0.0,0
70937.48,0,0,492,0,0,0,759, 91, 0, 0, 10, 0, 67, 0, 127, 0, 351, 23, 11, 187, 30, 0, 0, 0, 60,5,0,0,0,0,51440997,0,0,0,3717166,159587,Town,5800023,44,0.0,0.0,0.0,0
70501.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,5,0,0,5565939,0,0,0,2713055,13907,Spawn,10229523,15,0.0,0.0,0.0,0
70500.0,0,0,0,0,0,0,112, 1, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 17,3,0,0,0,0,5313991,0,0,0,306632,104772,Town,7219323,9,0.0,0.0,0.0,0
70049.83,0,0,676,0,0,0,106, 0, 0, 0, 0, 0, 2, 0, 100, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0,0,0,0,0,0,3133294,0,0,0,0,171317,Spawn,9326943,5,0.0,0.0,0.0,0
70000.0,0,0,0,0,0,0,6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0,2,0,0,0,0,1237775,0,0,0,0,28862,Spawn,9178623,7,0.0,0.0,0.0,0
70000.0,0,0,0,0,0,0,14, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 7,0,0,0,0,0,1640543,0,0,0,290958,662081,Spawn,6551043,3,0.0,0.0,0.0,0
69920.39,0,0,540,0,0,0,275, 12, 0, 0, 0, 0, 1, 0, 0, 0, 225, 21, 10, 123, 13, 0, 0, 1, 2,5,0,0,0,0,20711513,0,0,0,768409,198907,Spawn,2878623,25,0.0,0.0,0.0,0
69295.02,0,0,537,0,0,0,21, 0, 0, 0, 0, 0, 0, 0, 5, 0, 16, 0, 0, 8, 0, 0, 0, 0, 0,2,0,0,0,0,4267477,0,0,0,1897322,636819,Underworld-A,8645163,11,0.0,0.0,0.0,0
69180.47,0,0,0,0,0,0,154, 42, 0, 0, 10, 0, 8, 0, 6, 0, 73, 1, 0, 37, 11, 0, 0, 0, 3,0,0,0,0,0,11046723,0,0,0,736483,336572,Town,8743563,20,0.0,0.0,0.0,0
69165.74,0,0,699,0,0,0,813, 35, 0, 0, 1, 0, 44, 0, 84, 0, 596, 34, 17, 315, 10, 0, 0, 1, 8,5,0,0,0,0,45869104,0,0,0,8818099,566879,Town,9061503,86,0.0,0.0,0.0,0
77787.46,0,0,440,53,0,0,489, 32, 0, 0, 8, 0, 80, 0, 227, 0, 129, 0, 0, 64, 4, 0, 0, 0, 9,4,0,2,0,6,29955236,29955236,29955236,4035365,7973373,3098838,Town,118440,26,1.0,1.0,0.1347131766880421,1
68807.63,0,0,395,0,0,0,313, 37, 0, 0, 0, 0, 0, 0, 207, 0, 51, 0, 0, 25, 18, 0, 0, 0, 0,5,0,0,0,0,76041649,0,0,0,18378558,12063,Town,7817343,155,0.0,0.0,0.0,0
68838.9,0,0,481,0,0,0,122, 26, 0, 0, 4, 0, 2, 0, 58, 0, 26, 0, 0, 13, 4, 0, 0, 0, 2,3,0,0,0,0,16366159,64169,0,0,1514385,64169,Town,2407743,43,255.04774891302654,0.0,0.0,0
82783.66,216760,120560,513,63,0,0,192, 0, 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,0,0,0,36,32952815,32952815,19189389,9446287,24257368,9446287,Underworld-B,86040,16,1.0,0.5823292790008987,0.4922661685580505,1
68377.73,0,0,504,0,0,0,164, 12, 0, 0, 0, 0, 3, 0, 57, 0, 88, 1, 0, 44, 2, 0, 0, 0, 1,0,0,0,0,0,3634814,3634814,0,0,0,70742,Town,2010123,8,1.0,0.0,0.0,0
68034.17,0,0,186,0,0,0,2416, 114, 418, 59, 6, 0, 154, 164, 533, 0, 647, 16, 90, 331, 293, 0, 0, 2, 10,10,0,4,0,0,178566101,0,0,0,53264067,150133,Spawn,7343763,393,0.0,0.0,0.0,0
68077.64,0,0,610,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,0,0,0,0,2258824,0,0,0,0,94865,Spawn,8317983,3,0.0,0.0,0.0,0
145414.23,0,0,456,55,0,0,119, 27, 0, 2, 3, 0, 0, 0, 48, 0, 26, 1, 0, 13, 3, 0, 0, 0, 9,5,0,0,0,14,13034706,13034706,13034706,6352931,469237,32175,Town,120480,15,1.0,1.0,0.48738582979930656,1
67872.24,0,0,595,0,0,0,122, 6, 0, 0, 0, 0, 6, 0, 28, 0, 76, 0, 0, 38, 0, 0, 0, 0, 6,3,0,0,0,0,20876845,0,0,0,2490786,625574,Town,8343903,10,0.0,0.0,0.0,0
67778.73,0,0,445,0,0,0,308, 29, 0, 0, 0, 0, 15, 0, 15, 0, 229, 2, 1, 115, 17, 0, 0, 0, 1,5,0,0,0,0,16171814,0,0,0,3585343,805256,Town,8966523,21,0.0,0.0,0.0,0
67637.26,0,0,616,0,0,0,36, 15, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0,2,0,1,0,0,4076899,0,0,0,1103992,914185,Spawn,7070703,9,0.0,0.0,0.0,0
67509.65,0,0,570,0,0,0,104, 14, 0, 0, 4, 0, 3, 0, 14, 0, 55, 1, 0, 28, 5, 0, 0, 0, 8,5,0,0,0,0,14885728,0,0,0,1364086,110736,Town,6021123,79,0.0,0.0,0.0,0
67309.38,0,0,332,0,0,0,417, 6, 0, 0, 0, 0, 14, 6, 237, 0, 125, 0, 3, 62, 0, 0, 0, 0, 29,5,0,0,0,0,55202134,0,0,0,9402805,298128,Underworld-B,10250463,68,0.0,0.0,0.0,0
67101.62,0,0,711,0,0,0,81, 2, 0, 0, 0, 0, 16, 0, 42, 0, 2, 0, 0, 1, 16, 0, 0, 0, 3,2,0,0,0,0,16226193,0,0,0,9472735,36414,Town,2783703,16,0.0,0.0,0.0,0
66469.31,0,0,549,0,0,0,127, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0,0,0,0,0,0,6922429,0,0,0,3616754,5624656,Spawn,5686263,8,0.0,0.0,0.0,0
66352.0,0,0,0,0,0,0,324, 31, 0, 0, 6, 0, 59, 0, 37, 0, 112, 3, 1, 57, 9, 0, 0, 0, 67,4,0,0,0,0,28598679,0,0,0,237554,19522,Town,6145023,14,0.0,0.0,0.0,0
66333.92,0,0,217,0,0,0,1846, 164, 0, 0, 6, 0, 74, 12, 1201, 0, 372, 8, 10, 190, 9, 0, 0, 0, 0,9,0,0,0,0,94313074,0,0,0,13062276,80246,Underworld-A,4194423,115,0.0,0.0,0.0,0
66122.63,0,0,929,0,0,0,2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,3,0,0,0,0,4010167,0,0,0,1662433,388672,Spawn,4086423,3,0.0,0.0,0.0,0
66072.05,0,0,333,0,0,0,2297, 226, 5, 43, 140, 0, 19, 210, 463, 0, 588, 37, 123, 312, 493, 0, 0, 1, 72,6,0,0,0,0,266357290,68112104,0,0,96313377,597218,Town,1318383,367,3.910572047517428,0.0,0.0,0
64964.16,0,0,539,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,1380267,0,0,0,0,1189384,Spawn,6770883,2,0.0,0.0,0.0,0
64869.33,0,0,0,0,0,0,213, 6, 0, 0, 0, 0, 12, 175, 0, 0, 11, 0, 87, 5, 0, 0, 0, 0, 9,7,0,0,0,0,29171650,0,0,0,6157836,6715,Town,5133903,44,0.0,0.0,0.0,0
64664.5,0,0,514,0,0,0,350, 13, 0, 0, 2, 0, 54, 0, 151, 0, 96, 2, 1, 49, 19, 0, 0, 0, 13,5,0,0,0,0,61744800,0,0,0,32090328,26027,Town,4063983,57,0.0,0.0,0.0,0
64689.96,0,0,455,0,0,0,1862, 86, 0, 0, 7, 0, 887, 122, 163, 0, 422, 23, 72, 222, 71, 0, 0, 0, 81,7,0,4,0,0,85346079,0,0,0,4810157,610743,Town,10201443,50,0.0,0.0,0.0,0
63950.52,0,0,495,0,0,0,142, 3, 0, 0, 0, 0, 41, 30, 16, 0, 40, 5, 17, 22, 6, 0, 0, 0, 1,6,0,0,0,0,11349164,0,0,0,1139439,745844,Town,6888783,14,0.0,0.0,0.0,0
63945.2,844873,0,306,0,0,0,4085, 1122, 0, 0, 0, 0, 156, 318, 1177, 0, 1196, 85, 201, 640, 31, 0, 0, 0, 0,17,0,4,0,57,302652435,112722031,0,0,65900018,13517424,Underworld-B,795483,394,2.6849448356728063,0.0,0.0,1
63730.75,0,0,0,0,0,0,13, 3, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 0, 1, 3, 0, 0, 0, 3,0,0,0,0,0,7060505,0,0,0,1609105,57429,Town,7633983,18,0.0,0.0,0.0,0
63429.22,0,0,573,0,0,0,548, 65, 24, 0, 0, 0, 23, 0, 125, 0, 271, 2, 1, 136, 30, 0, 0, 0, 8,6,0,5,0,0,29799399,0,0,0,2336186,2055972,Town,5203383,65,0.0,0.0,0.0,0
63300.21,0,0,670,0,0,0,175, 5, 0, 0, 0, 0, 28, 0, 26, 0, 107, 1, 0, 54, 6, 0, 0, 0, 2,2,0,0,0,0,18919384,0,0,0,1380783,6402,Town,6453903,33,0.0,0.0,0.0,0
63106.72,0,0,882,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,0,0,0,7,1230975,1230975,0,0,385479,166330,Spawn,2026023,2,1.0,0.0,0.0,0
62901.22,0,0,0,0,0,0,37, 7, 0, 0, 0, 0, 0, 0, 1, 0, 29, 0, 0, 14, 0, 0, 0, 0, 0,0,0,4,0,0,31138944,0,0,0,14489005,2087201,Underworld-B,7084383,31,0.0,0.0,0.0,0
62540.55,0,0,622,0,0,0,359, 45, 0, 0, 4, 0, 20, 0, 10, 0, 242, 1, 0, 121, 16, 0, 0, 0, 21,3,0,0,0,0,28078568,0,0,0,1298236,844578,Town,9971463,24,0.0,0.0,0.0,0
