 mcmmo_power_level, mcmmo_skill_ACROBATICS, mcmmo_skill_ALCHEMY, mcmmo_skill_ARCHERY, mcmmo_skill_AXES, mcmmo_skill_CROSSBOWS, mcmmo_skill_EXCAVATION, mcmmo_skill_FISHING, mcmmo_skill_HERBALISM, mcmmo_skill_MACES, mcmmo_skill_MINING, mcmmo_skill_REPAIR, mcmmo_skill_SALVAGE, mcmmo_skill_SMELTING, mcmmo_skill_SWORDS, mcmmo_skill_TAMING, mcmmo_skill_TRIDENTS, mcmmo_skill_UNARMED, mcmmo_skill_WOODCUTTING, lw_rev_total, lw_rev_phase, chemrank, policerank, donorrank, goldrank, current_month_votes, plan_player_time_total_raw, plan_player_time_month_raw, plan_player_time_week_raw, plan_player_time_day_raw, plan_player_time_afk_raw, plan_player_latest_session_length_raw, plan_player_favorite_server, plan_player_lastseen, plan_player_sessions_count, leaderboard_position_chems_all, leaderboard_position_chems_week, leaderboard_position_police_all, leaderboard_position_police_week, balance,churn
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,36894,0,0,0,0,4479,Spawn,4624620,3,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,239092,190838,0,0,0,190838,Spawn,2399820,3,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,118213,0,0,0,0,118213,Spawn,6348840,1,0,0,0,0,0.0,1
26,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,3,0,0,11318955,0,0,0,268845,4890018,Spawn,6475200,11,0,0,65,0,35737.5,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,84995,0,0,0,0,59861,Town,7726500,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,77728,0,0,0,0,77728,Spawn,3854700,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,206731,206731,0,0,0,206731,Spawn,2210040,1,0,0,0,0,10000.0,1
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,1194866,0,0,0,187250,700928,Town,7545360,3,0,0,0,0,0.0,1
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,93200.0,93200.0,2,0,0,0,0,1711278,0,0,0,0,407812,Spawn,2709180,2,0,0,0,0,40378.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7531,0,0,0,0,990,Spawn,5818320,7,0,0,0,0,0.0,1
2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1763139,0,0,0,0,705387,Underworld-B,6233820,7,0,0,0,0,56.0,1
168,2.0,0.0,0.0,0.0,0.0,10.0,0.0,64.0,0.0,92.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,23546651,0,0,0,0,105122,Underworld-A,5735640,20,510,0,0,0,1928.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,237779,0,0,0,0,237779,Spawn,3460380,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,47383,0,0,0,0,47383,Spawn,7388040,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,126694,0,0,0,0,126694,Spawn,5454900,1,0,0,0,0,10000.0,1
217,29.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,0.0,111.0,1.0,0.0,56.0,21.0,0.0,0.0,0.0,27.0,0.0,0.0,0,0,0,0,0,12772871,12772871,0,0,0,1544030,Town,2000760,6,0,0,0,0,14000.0,1
98,3.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,70.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,10684066,0,0,0,3472027,870891,Town,4150920,8,0,0,0,0,19403.94,1
20,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,3874749,0,0,0,815430,1499680,Town,5529660,7,0,0,0,0,5000.0,1
3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1106907,0,0,0,0,44287,Town,4800540,3,0,0,0,0,0.0,1
456,81.0,0.0,0.0,0.0,0.0,100.0,0.0,188.0,0.0,72.0,1.0,0.0,36.0,8.0,0.0,0.0,0.0,6.0,19882.0,19882.0,8,0,0,0,0,126394535,78398876,2470811,0,6914519,1631676,Town,110040,105,225,0,0,0,460419.87,0
45,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0,0,0,1500060,0,0,0,0,873378,Town,7934460,7,0,0,0,0,500.0,1
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,408065,0,0,0,0,363476,Spawn,7115760,3,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,174684,0,0,0,0,174684,Spawn,5003580,1,0,0,0,0,0.0,1
1156,134.0,0.0,0.0,0.0,0.0,117.0,0.0,723.0,0.0,180.0,1.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,3,0,0,781349746,0,0,0,671453775,121086,Underworld-A,5202900,422,147,0,0,0,2035302.96,1
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,929054,929054,0,0,0,532642,Spawn,1294860,5,0,0,0,0,2000.0,1
127,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,47.0,19.0,0.0,0.0,0.0,5.0,0.0,0.0,2,0,0,0,0,10898408,675416,0,0,207150,675416,Spawn,2521440,14,388,0,0,0,442984.35,1
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5896550,0,0,0,1505817,4913264,Underworld-A,7610520,5,0,0,0,0,2643.0,1
947,13.0,0.0,5.0,0.0,0.0,1.0,593.0,158.0,0.0,160.0,2.0,297.0,81.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,173528448,0,0,0,54581364,9764,Spawn,7531140,225,212,0,0,0,18.95,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3136521,0,0,0,704653,2132464,Spawn,6036780,6,0,0,0,0,32500.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,115440,0,0,0,0,93887,Town,4167240,2,0,0,0,0,0.0,1
407,33.0,0.0,0.0,5.0,0.0,20.0,15.0,99.0,0.0,220.0,2.0,8.0,111.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,10,0,0,0,49,98370509,98370509,0,0,30622329,542703,Underworld-B,1141800,169,182,0,0,0,274344.71,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,58612,58612,0,0,0,5079,Spawn,1831020,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,34706,0,0,0,0,16871,Spawn,6943260,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,851061,0,0,0,0,419587,Spawn,4949520,2,0,0,0,0,0.0,1
86,15.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,53.0,0.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,18706056,0,0,0,758048,8513,Spawn,7135260,36,346,0,0,0,6.83,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,720536,0,0,0,0,58680,Spawn,6144480,4,0,0,0,0,10500.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1180198,0,0,0,817264,1180198,Spawn,6912540,1,0,0,0,0,10000.0,1
128,1.0,0.0,0.0,19.0,0.0,7.0,0.0,2.0,0.0,98.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,2237488,0,0,0,0,45105,Town,4343100,4,0,0,0,0,25000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,217424,0,0,0,0,217424,Spawn,6660900,1,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,98930,0,0,0,0,98930,Spawn,8068020,1,0,0,0,0,0.0,1
121,17.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,74.0,1.0,0.0,37.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,2,0,0,0,0,8160345,0,0,0,0,7519218,Town,7279560,3,0,0,0,0,5000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10261,10261,0,0,0,10261,Spawn,965940,1,0,0,0,0,0.0,0
71,1.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,57.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,7,9793622,9793622,0,0,1124363,56869,Underworld-A,1817340,8,607,0,0,0,19849.18,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11200,11200,11200,0,0,11200,Spawn,561420,1,0,0,0,0,0.0,0
699,47.0,0.0,0.0,0.0,0.0,16.0,91.0,138.0,0.0,299.0,65.0,78.0,182.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,6,0,0,0,0,26481807,0,0,0,0,333432,Town,7345620,36,472,0,0,0,83846.11,1
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,741568,0,0,0,0,541176,Town,4458720,3,0,0,0,0,2000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,195956,0,0,0,0,195956,Spawn,6823440,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,169826,0,0,0,0,169826,Spawn,7975860,1,0,0,0,0,0.0,1
87,9.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,67.0,1.0,0.0,34.0,4.0,0.0,0.0,0.0,1.0,100600.0,0.0,3,0,0,0,0,7306010,0,0,0,0,78081,Town,2967540,11,0,0,0,0,15681.01,1
34,1.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,11.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,108.0,0.0,2,0,0,0,0,3977163,0,0,0,313563,20330,Town,3050640,3,0,0,0,0,5014.0,1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,337036,59,0,0,0,59,Underworld-A,873240,5,0,0,0,0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,75102,0,0,0,0,75102,Spawn,3709800,1,0,0,0,0,0.0,1
80,8.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,48.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3,0,0,0,0,4006397,3039147,0,0,0,1200028,Town,1403100,6,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,37210,0,0,0,0,37210,Spawn,8003700,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,68017,43186,0,0,0,43186,Spawn,1183620,2,0,0,0,0,0.0,0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,311737,0,0,0,0,31260,Spawn,5225880,2,0,0,0,0,1551.62,1
121,2.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,98.0,1.0,0.0,49.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,3,0,0,0,8,14208154,11086977,321030,0,8148237,321030,Town,117660,13,0,0,0,0,72132.8,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,789512,789512,0,0,0,789512,Spawn,1833780,1,0,0,0,0,15000.0,1
71,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,34.0,0.0,0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,2218831,0,0,0,0,2153522,Town,5862240,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1625,0,0,0,0,5,Town,6517680,8,0,0,0,0,0.0,1
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,2492888,0,0,0,0,313437,Spawn,3906600,4,0,0,0,0,1000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,197206,0,0,0,0,197206,Spawn,6047460,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,137331,0,0,0,0,137331,Spawn,4351380,1,0,0,0,0,0.0,1
175,36.0,0.0,0.0,15.0,0.0,9.0,0.0,21.0,0.0,66.0,1.0,0.0,33.0,22.0,0.0,0.0,0.0,5.0,0.0,0.0,5,0,0,0,0,49536549,49536549,34228279,6797234,4215541,356939,Town,158760,70,626,51,0,0,23491.39,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,19364,0,0,0,0,19364,Spawn,7980600,1,0,0,0,0,0.0,1
31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1544807,1544807,1544807,533348,0,533348,Spawn,149340,6,0,0,0,0,10000.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,271868,0,0,0,0,29075,Spawn,7367940,2,782,0,0,0,10165.26,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1334251,1334251,1334251,0,182035,26907,Spawn,113340,5,0,0,0,0,0.0,0
7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2,0,0,0,0,845676,0,0,0,0,485139,Town,6148620,2,784,0,0,0,79.46,1
144,9.0,0.0,0.0,0.0,0.0,87.0,0.0,26.0,0.0,17.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2,0,0,0,0,13214188,13214188,0,0,187854,8744938,Town,834720,3,0,0,0,0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,13520,0,0,0,0,13520,Spawn,7205460,1,0,0,0,0,0.0,1
80,0.0,0.0,0.0,0.0,0.0,17.0,1.0,5.0,0.0,51.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2,0,0,0,0,8446975,0,0,0,0,1061714,Town,7989180,7,619,0,0,0,47694.61,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,134705,0,0,0,0,134705,Spawn,6993000,1,0,0,0,0,0.0,1
58,14.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,27.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3,0,0,0,0,3869986,3869986,0,0,0,1312398,Town,1360440,4,0,0,0,0,5000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,58422,0,0,0,0,58422,Spawn,7568460,1,0,0,0,0,0.0,1
49,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,340146.0,3037.0,7,0,0,0,0,33983872,0,0,0,0,1262215,Spawn,2853120,15,595,0,24,0,33554.09,1
2330,168.0,0.0,0.0,24.0,0.0,193.0,0.0,1194.0,0.0,656.0,0.0,0.0,328.0,95.0,0.0,0.0,0.0,0.0,92000.0,0.0,8,0,4,0,0,289439188,638209,0,0,162919753,626738,Underworld-A,2440740,504,126,0,0,0,455892.86,1
20,4.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,96200.0,0.0,2,0,0,0,0,2434108,0,0,0,0,78454,Town,3455640,4,0,0,0,0,17322.0,1
78,4.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,62.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,1.0,16500.0,0.0,0,0,0,0,0,6140327,0,0,0,2098126,332397,Town,2908380,9,0,0,0,0,7227.0,1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,135540,0,0,0,0,97346,Town,6724560,2,0,0,0,0,0.0,1
12,4.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1668549,0,0,0,193813,1155336,Town,4795860,2,0,0,0,0,1175.0,1
45,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,30.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0,0,0,3245130,0,0,0,718354,2841614,Town,6328080,2,795,0,0,0,72.24,1
11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,2,0,0,0,0,2760218,0,0,0,0,1472676,Town,7557780,4,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,189006,0,0,0,0,189006,Spawn,3168720,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,219104,122929,0,0,0,122929,Spawn,1026660,2,0,0,0,0,1000.0,0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,627526,0,0,0,0,164147,Town,7117140,3,770,0,0,0,90.6,1
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,3730015,0,0,0,0,2464,Town,4373280,11,0,0,0,0,5000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,65431,0,0,0,0,65431,Spawn,6342360,1,0,0,0,0,2000.0,1
644,164.0,1.0,17.0,8.0,0.0,67.0,0.0,7.0,0.0,148.0,3.0,1.0,75.0,227.0,1.0,0.0,0.0,1.0,0.0,0.0,3,0,0,0,0,224863505,0,0,0,131797777,1391352,Town,6664140,156,429,0,0,0,124371.1,1
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409318.0,122720.0,5,0,0,0,0,11138192,0,0,0,1647642,1521094,Spawn,2831400,18,535,0,0,0,87107.38,1
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1986024,0,0,0,0,1084541,Underworld-B,6585720,5,0,0,0,0,23426.0,1
141,21.0,0.0,0.0,0.0,0.0,9.0,0.0,17.0,0.0,77.0,1.0,0.0,39.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,3,0,0,0,0,6652222,0,0,0,1448401,136557,Town,6351480,13,481,0,0,0,49049.38,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,77976,77976,0,0,0,77976,Spawn,2214960,1,0,0,0,0,10000.0,1
102,3.0,0.0,0.0,0.0,0.0,3.0,0.0,83.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3,0,0,0,0,3322939,0,0,0,447335,340114,Spawn,6891480,10,0,0,0,0,2112.62,1
191,0.0,0.0,0.0,0.0,0.0,7.0,0.0,176.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,10015011,0,0,0,1716635,237257,Spawn,7368180,40,498,0,0,0,33816.1,1
95,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,81.0,0.0,0.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,5729584,5729584,0,0,354761,2839322,Underworld-A,1416420,5,0,0,0,0,7666.0,1
141,21.0,5.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,59.0,0.0,0.0,29.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,14119593,14119593,0,0,2325891,1198408,Town,906480,29,0,0,0,0,20768.01,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14397,0,0,0,0,14397,Spawn,4429680,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,45739,0,0,0,0,45739,Spawn,3161220,1,0,0,0,0,0.0,1
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3371709,0,0,0,0,2271787,Town,6656700,4,0,0,0,0,0.0,1
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,550518,0,0,0,0,407976,Spawn,4962660,3,0,0,0,0,1587.3,1
