 mcmmo_power_level, mcmmo_skill_ACROBATICS, mcmmo_skill_ALCHEMY, mcmmo_skill_ARCHERY, mcmmo_skill_AXES, mcmmo_skill_CROSSBOWS, mcmmo_skill_EXCAVATION, mcmmo_skill_FISHING, mcmmo_skill_HERBALISM, mcmmo_skill_MACES, mcmmo_skill_MINING, mcmmo_skill_REPAIR, mcmmo_skill_SALVAGE, mcmmo_skill_SMELTING, mcmmo_skill_SWORDS, mcmmo_skill_TAMING, mcmmo_skill_TRIDENTS, mcmmo_skill_UNARMED, mcmmo_skill_WOODCUTTING, lw_rev_total, lw_rev_phase, chemrank, policerank, donorrank, goldrank, current_month_votes, plan_player_time_total_raw, plan_player_time_month_raw, plan_player_time_week_raw, plan_player_time_day_raw, plan_player_time_afk_raw, plan_player_latest_session_length_raw, plan_player_favorite_server, plan_player_lastseen, plan_player_sessions_count, leaderboard_position_chems_all, leaderboard_position_chems_week, leaderboard_position_police_all, leaderboard_position_police_week, balance
1156,134.0,0.0,0.0,0.0,0.0,117.0,0.0,723.0,0.0,180.0,1.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0,0,9,0,3,0,0,781349746,0,0,0,671453775,121086,Underworld-A,Jun 26 2025 18:45,422,147,0,0,0,2035302.96 
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,929054,929054,0,0,0,532642,Spawn,Aug 11 2025 00:19,5,0,0,0,0,2000 
127,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,47.0,19.0,0.0,0.0,0.0,5.0,0,0,2,0,0,0,0,10898408,675416,0,0,207150,675416,Spawn,Jul 27 2025 19:36,14,388,0,0,0,442984.35 
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,5896550,0,0,0,1505817,4913264,Underworld-A,May 29 2025 21:58,5,0,0,0,0,2643 
947,13.0,0.0,5.0,0.0,0.0,1.0,593.0,158.0,0.0,160.0,2.0,297.0,81.0,15.0,0.0,0.0,0.0,0.0,0,0,9,0,0,0,0,173528448,0,0,0,54581364,9764,Spawn,May 30 2025 20:01,225,212,0,0,0,18.95 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3136521,0,0,0,704653,2132464,Spawn,Jun 17 2025 03:07,6,0,0,0,0,32500 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,115440,0,0,0,0,93887,Town,Jul 8 2025 18:26,2,0,0,0,0,0 
407,33.0,0.0,0.0,5.0,0.0,20.0,15.0,99.0,0.0,220.0,2.0,8.0,111.0,9.0,0.0,0.0,0.0,4.0,0,0,10,0,0,0,49,98370509,98370509,0,0,30622329,542703,Underworld-B,Aug 12 2025 18:50,169,182,0,0,0,274344.71 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,58612,58612,0,0,0,5079,Spawn,Aug 4 2025 19:23,2,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34706,0,0,0,0,16871,Spawn,Jun 6 2025 15:19,2,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,851061,0,0,0,0,419587,Spawn,Jun 29 2025 17:08,2,0,0,0,0,0 
86,15.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,53.0,0.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,0,18706056,0,0,0,758048,8513,Spawn,Jun 4 2025 09:59,36,346,0,0,0,6.83 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,720536,0,0,0,0,58680,Spawn,Jun 15 2025 21:12,4,0,0,0,0,10500 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1180198,0,0,0,817264,1180198,Spawn,Jun 6 2025 23:51,1,0,0,0,0,10000 
128,1.0,0.0,0.0,19.0,0.0,7.0,0.0,2.0,0.0,98.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,2237488,0,0,0,0,45105,Town,Jul 6 2025 17:35,4,0,0,0,0,25000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,217424,0,0,0,0,217424,Spawn,Jun 9 2025 21:45,1,0,0,0,0,10000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,98930,0,0,0,0,98930,Spawn,May 24 2025 14:53,1,0,0,0,0,0 
121,17.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,74.0,1.0,0.0,37.0,10.0,0.0,0.0,0.0,12.0,0,0,2,0,0,0,0,8160345,0,0,0,0,7519218,Town,Jun 2 2025 17:54,3,0,0,0,0,5000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,10261,10261,0,0,0,10261,Spawn,Aug 14 2025 19:41,1,0,0,0,0,0 
71,1.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,57.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,7,9793622,9793622,0,0,1124363,56869,Underworld-A,Aug 4 2025 23:11,8,607,0,0,0,19849.18 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,11200,11200,11200,0,0,11200,Spawn,Aug 19 2025 12:03,1,0,0,0,0,0 
699,47.0,0.0,0.0,0.0,0.0,16.0,91.0,138.0,0.0,299.0,65.0,78.0,182.0,40.0,0.0,0.0,0.0,3.0,0,0,6,0,0,0,0,26481807,0,0,0,0,333432,Town,Jun 1 2025 23:33,36,472,0,0,0,83846.11 
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,741568,0,0,0,0,541176,Town,Jul 5 2025 09:28,3,0,0,0,0,2000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,195956,0,0,0,0,195956,Spawn,Jun 8 2025 00:36,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,169826,0,0,0,0,169826,Spawn,May 25 2025 16:29,1,0,0,0,0,0 
87,9.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,67.0,1.0,0.0,34.0,4.0,0.0,0.0,0.0,1.0,100600,0,3,0,0,0,0,7306010,0,0,0,0,78081,Town,Jul 22 2025 15:41,11,0,0,0,0,15681.01 
34,1.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,11.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,108,0,2,0,0,0,0,3977163,0,0,0,313563,20330,Town,Jul 21 2025 16:36,3,0,0,0,0,5014 
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,337036,59,0,0,0,59,Underworld-A,Aug 15 2025 21:26,5,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,75102,0,0,0,0,75102,Spawn,Jul 14 2025 01:30,1,0,0,0,0,0 
80,8.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,48.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,5.0,0,0,3,0,0,0,0,4006397,3039147,0,0,0,1200028,Town,Aug 9 2025 18:15,6,0,0,0,0,10000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,37210,0,0,0,0,37210,Spawn,May 25 2025 08:45,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,68017,43186,0,0,0,43186,Spawn,Aug 12 2025 07:13,2,0,0,0,0,0 
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,311737,0,0,0,0,31260,Spawn,Jun 26 2025 12:22,2,0,0,0,0,1551.62 
121,2.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,98.0,1.0,0.0,49.0,6.0,0.0,0.0,0.0,2.0,0,0,3,0,0,0,8,14208154,11086977,321030,0,8148237,321030,Town,Friday 15:19,13,0,0,0,0,72132.8 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,789512,789512,0,0,0,789512,Spawn,Aug 4 2025 18:37,1,0,0,0,0,15000 
71,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,34.0,0.0,0.0,17.0,10.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,2218831,0,0,0,0,2153522,Town,Jun 19 2025 03:36,2,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1625,0,0,0,0,5,Town,Jun 11 2025 13:32,8,0,0,0,0,0 
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,2492888,0,0,0,0,313437,Spawn,Jul 11 2025 18:50,4,0,0,0,0,1000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,197206,0,0,0,0,197206,Spawn,Jun 17 2025 00:09,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,137331,0,0,0,0,137331,Spawn,Jul 6 2025 15:17,1,0,0,0,0,0 
175,36.0,0.0,0.0,15.0,0.0,9.0,0.0,21.0,0.0,66.0,1.0,0.0,33.0,22.0,0.0,0.0,0.0,5.0,0,0,5,0,0,0,0,49536549,49536549,34228279,6797234,4215541,356939,Town,Yesterday 03:54,70,626,51,0,0,23491.39 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,19364,0,0,0,0,19364,Spawn,May 25 2025 15:10,1,0,0,0,0,0 
31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1544807,1544807,1544807,533348,0,533348,Spawn,Yesterday 06:31,6,0,0,0,0,10000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,271868,0,0,0,0,29075,Spawn,Jun 1 2025 17:21,2,782,0,0,0,10165.26 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1334251,1334251,1334251,0,182035,26907,Spawn,Thursday 16:31,5,0,0,0,0,0 
7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,2,0,0,0,0,845676,0,0,0,0,485139,Town,Jun 15 2025 20:03,2,784,0,0,0,79.46 
144,9.0,0.0,0.0,0.0,0.0,87.0,0.0,26.0,0.0,17.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0,0,2,0,0,0,0,13214188,13214188,0,0,187854,8744938,Town,Aug 16 2025 08:08,3,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,13520,0,0,0,0,13520,Spawn,Jun 3 2025 14:29,1,0,0,0,0,0 
80,0.0,0.0,0.0,0.0,0.0,17.0,1.0,5.0,0.0,51.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,3.0,0,0,2,0,0,0,0,8446975,0,0,0,0,1061714,Town,May 25 2025 12:47,7,619,0,0,0,47694.61 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,134705,0,0,0,0,134705,Spawn,Jun 6 2025 01:30,1,0,0,0,0,0 
58,14.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,27.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,3.0,0,0,3,0,0,0,0,3869986,3869986,0,0,0,1312398,Town,Aug 10 2025 06:06,4,0,0,0,0,5000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,58422,0,0,0,0,58422,Spawn,May 30 2025 09:39,1,0,0,0,0,0 
49,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,340146,3037,7,0,0,0,0,33983872,0,0,0,0,1262215,Spawn,Jul 23 2025 23:28,15,595,0,24,0,33554.09 
2330,168.0,0.0,0.0,24.0,0.0,193.0,0.0,1194.0,0.0,656.0,0.0,0.0,328.0,95.0,0.0,0.0,0.0,0.0,92000,0,8,0,4,0,0,289439188,638209,0,0,162919753,626738,Underworld-A,Jul 28 2025 18:01,504,126,0,0,0,455892.86 
20,4.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,96200,0,2,0,0,0,0,2434108,0,0,0,0,78454,Town,Jul 17 2025 00:06,4,0,0,0,0,17322 
78,4.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,62.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,1.0,16500,0,0,0,0,0,0,6140327,0,0,0,2098126,332397,Town,Jul 23 2025 08:07,9,0,0,0,0,7227 
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,135540,0,0,0,0,97346,Town,Jun 9 2025 04:04,2,0,0,0,0,0 
12,4.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1668549,0,0,0,193813,1155336,Town,Jul 1 2025 11:49,2,0,0,0,0,1175 
45,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,30.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,6.0,0,0,0,0,0,0,0,3245130,0,0,0,718354,2841614,Town,Jun 13 2025 18:12,2,795,0,0,0,72.24 
11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0,0,2,0,0,0,0,2760218,0,0,0,0,1472676,Town,May 30 2025 12:37,4,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,189006,0,0,0,0,189006,Spawn,Jul 20 2025 07:48,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,219104,122929,0,0,0,122929,Spawn,Aug 14 2025 02:49,2,0,0,0,0,1000 
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,627526,0,0,0,0,164147,Town,Jun 4 2025 15:01,3,770,0,0,0,90.6 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0 
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,3730015,0,0,0,0,2464,Town,Jul 6 2025 09:12,11,0,0,0,0,5000 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,65431,0,0,0,0,65431,Spawn,Jun 13 2025 14:14,1,0,0,0,0,2000 
644,164.0,1.0,17.0,8.0,0.0,67.0,0.0,7.0,0.0,148.0,3.0,1.0,75.0,227.0,1.0,0.0,0.0,1.0,0,0,3,0,0,0,0,224863505,0,0,0,131797777,1391352,Town,Jun 9 2025 20:51,156,429,0,0,0,124371.1 
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409318,122720,5,0,0,0,0,11138192,0,0,0,1647642,1521094,Spawn,Jul 24 2025 05:30,18,535,0,0,0,87107.38 
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1986024,0,0,0,0,1084541,Underworld-B,Jun 10 2025 18:38,5,0,0,0,0,23426 
141,21.0,0.0,0.0,0.0,0.0,9.0,0.0,17.0,0.0,77.0,1.0,0.0,39.0,10.0,0.0,0.0,0.0,6.0,0,0,3,0,0,0,0,6652222,0,0,0,1448401,136557,Town,Jun 13 2025 11:42,13,481,0,0,0,49049.38 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,77976,77976,0,0,0,77976,Spawn,Jul 31 2025 08:44,1,0,0,0,0,10000 
102,3.0,0.0,0.0,0.0,0.0,3.0,0.0,83.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0,0,3,0,0,0,0,3322939,0,0,0,447335,340114,Spawn,Jun 7 2025 05:42,10,0,0,0,0,2112.62 
191,0.0,0.0,0.0,0.0,0.0,7.0,0.0,176.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,10015011,0,0,0,1716635,237257,Spawn,Jun 1 2025 17:17,40,498,0,0,0,33816.1 
95,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,81.0,0.0,0.0,40.0,6.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,5729584,5729584,0,0,354761,2839322,Underworld-A,Aug 9 2025 14:33,5,0,0,0,0,7666 
141,21.0,5.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,59.0,0.0,0.0,29.0,12.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,14119593,14119593,0,0,2325891,1198408,Town,Aug 15 2025 12:12,29,0,0,0,0,20768.01 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,14397,0,0,0,0,14397,Spawn,Jul 5 2025 17:32,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45739,0,0,0,0,45739,Spawn,Jul 20 2025 09:53,1,0,0,0,0,0 
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3371709,0,0,0,0,2271787,Town,Jun 9 2025 22:55,4,0,0,0,0,0 
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,550518,0,0,0,0,407976,Spawn,Jun 29 2025 13:29,3,0,0,0,0,1587.3 
711,125.0,0.0,47.0,0.0,0.0,213.0,16.0,25.0,0.0,206.0,1.0,8.0,103.0,37.0,1.0,0.0,2.0,38.0,572246,0,6,0,0,0,0,126653703,20828760,0,0,1843418,44128,Town,Aug 1 2025 18:51,78,0,0,0,0,38615.96 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,602588,602588,0,0,0,58433,Spawn,Aug 11 2025 19:45,3,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,46276,0,0,0,0,46276,Spawn,May 29 2025 01:48,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,18398,0,0,0,0,18398,Spawn,Jul 7 2025 07:07,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,60639,0,0,0,0,60639,Spawn,Jun 2 2025 04:04,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,14331,0,0,0,0,5668,Spawn,Jun 6 2025 20:11,2,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1063531,0,0,0,0,340062,Spawn,Jul 26 2025 21:08,2,0,0,0,0,10000 
4319,646.0,2.0,0.0,341.0,0.0,124.0,425.0,1428.0,0.0,688.0,2.0,213.0,345.0,658.0,0.0,0.0,1.0,4.0,7304012.75,3171118,79,0,3,1,108,907900066,325087191,45098711,5563000,109122476,1072933,Underworld-B,Yesterday 17:05,2552,45,26,36,0,9431317.1 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0 
9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6600,0,2,0,0,0,0,1187160,0,0,0,0,35454,Town,Jul 19 2025 03:45,5,0,0,0,0,891 
309,43.0,0.0,0.0,9.0,0.0,28.0,0.0,42.0,0.0,121.0,1.0,0.0,61.0,37.0,0.0,0.0,0.0,28.0,10555,10555,3,0,0,0,0,41432836,28615638,0,0,15442902,42791,Town,Aug 3 2025 17:47,26,577,0,0,0,42365.8 
77,0.0,0.0,0.0,0.0,0.0,20.0,0.0,11.0,0.0,41.0,1.0,0.0,21.0,1.0,0.0,0.0,0.0,3.0,0,0,3,0,0,0,0,9679428,0,0,0,1168458,166036,Town,Jul 13 2025 23:07,10,610,0,0,0,47651.47 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,84014,0,0,0,0,84014,Spawn,Jul 5 2025 10:23,1,0,0,0,0,5000 
16,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,0,1719601,0,0,0,386150,997854,Underworld-B,Jun 11 2025 15:07,5,0,0,0,0,37500 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,100189,0,0,0,0,100189,Spawn,Jun 25 2025 13:01,1,0,0,0,0,0 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0,0,1154756,6158,6158,0,614165,6158,Spawn,Friday 14:17,9,0,0,0,0,3500 
90,17.0,0.0,0.0,0.0,0.0,3.0,0.0,32.0,0.0,32.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,1.0,0,0,2,0,0,0,0,3490185,0,0,0,0,638294,Town,May 27 2025 07:16,11,697,0,0,0,574.46 
144,19.0,0.0,0.0,3.0,0.0,24.0,0.0,3.0,0.0,87.0,1.0,0.0,44.0,3.0,0.0,0.0,0.0,4.0,0,0,2,0,0,0,0,5671817,0,0,0,288370,837031,Town,Jun 17 2025 07:37,13,0,0,0,0,13500 
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,551693,551693,0,0,0,219712,Spawn,Aug 10 2025 17:32,2,0,0,0,0,20000 
332,30.0,0.0,0.0,0.0,0.0,21.0,0.0,89.0,0.0,152.0,1.0,0.0,76.0,31.0,0.0,0.0,0.0,8.0,0,0,8,0,0,0,21,82451744,82451744,82451744,8430679,41889309,74862,Town,Yesterday 23:56,88,208,44,0,0,107179.45 
